wellenlaenge,arbitraer
-0.0000002914,0.00132813
-0.0000002912,0.029375
-0.000000291,-0.0238281
-0.0000002908,-0.0402344
-0.0000002906,-0.0617969
-0.0000002904,-0.100859
-0.0000002902,-0.0996875
-0.00000029,-0.110312
-0.0000002898,-0.118125
-0.0000002896,-0.07125
-0.0000002894,-0.04
-0.0000002892,0.0195313
-0.000000289,0.0514063
-0.0000002888,0.0895313
-0.0000002886,0.0885938
-0.0000002884,0.140078
-0.0000002882,0.119766
-0.000000288,0.151016
-0.0000002878,0.15
-0.0000002876,0.131797
-0.0000002874,0.126641
-0.0000002872,0.151797
-0.000000287,0.121484
-0.0000002868,0.124531
-0.0000002866,0.0809375
-0.0000002864,0.135547
-0.0000002862,0.216797
-0.000000286,0.380391
-0.0000002858,0.663906
-0.0000002856,0.959531
-0.0000002854,1.29023
-0.0000002852,1.52953
-0.000000285,1.69094
-0.0000002848,1.80328
-0.0000002846,1.84023
-0.0000002844,1.77586
-0.0000002842,1.59742
-0.000000284,1.35703
-0.0000002838,1.08984
-0.0000002836,0.925234
-0.0000002834,0.719609
-0.0000002832,0.611797
-0.000000283,0.509141
-0.0000002828,0.376328
-0.0000002826,0.278203
-0.0000002824,0.248047
-0.0000002822,0.176875
-0.000000282,0.128438
-0.0000002818,0.0964844
-0.0000002816,0.0797656
-0.0000002814,0.0478906
-0.0000002812,0.0511719
-0.000000281,0.0716406
-0.0000002808,0.0698438
-0.0000002806,0.0700781
-0.0000002804,0.07
-0.0000002802,0.0692969
-0.00000028,0.07
-0.0000002798,0.0778125
-0.0000002796,0.0398438
-0.0000002794,0.0525
-0.0000002792,0.0498438
-0.000000279,0.00882813
-0.0000002788,0.0107813
-0.0000002786,0.00546875
-0.0000002784,-0.0588281
-0.0000002782,-0.0703906
-0.000000278,-0.101484
-0.0000002778,-0.118281
-0.0000002776,-0.0899219
-0.0000002774,-0.110625
-0.0000002772,-0.0803125
-0.000000277,-0.0496094
-0.0000002768,-0.041875
-0.0000002766,0.0134375
-0.0000002764,0.048125
-0.0000002762,0.112813
-0.000000276,0.119844
-0.0000002758,0.14
-0.0000002756,0.138516
-0.0000002754,0.159766
-0.0000002752,0.141328
-0.000000275,0.14
-0.0000002748,0.130625
-0.0000002746,0.138984
-0.0000002744,0.137109
-0.0000002742,0.102578
-0.000000274,0.126797
-0.0000002738,0.204063
-0.0000002736,0.376484
-0.0000002734,0.601094
-0.0000002732,0.899609
-0.000000273,1.26164
-0.0000002728,1.49594
-0.0000002726,1.6718
-0.0000002724,1.78531
-0.0000002722,1.85867
-0.000000272,1.77336
-0.0000002718,1.62094
-0.0000002716,1.39758
-0.0000002714,1.13594
-0.0000002712,0.926875
-0.000000271,0.766094
-0.0000002708,0.609375
-0.0000002706,0.503125
-0.0000002704,0.424219
-0.0000002702,0.323516
-0.00000027,0.251406
-0.0000002698,0.201875
-0.0000002696,0.143438
-0.0000002694,0.101406
-0.0000002692,0.0800781
-0.000000269,0.09
-0.0000002688,0.0703125
-0.0000002686,0.0714844
-0.0000002684,0.0484375
-0.0000002682,0.100469
-0.000000268,0.0799219
-0.0000002678,0.0902344
-0.0000002676,0.08
-0.0000002674,0.0889844
-0.0000002672,0.0284375
-0.000000267,0.0399219
-0.0000002668,0.0192969
-0.0000002666,0.0065625
-0.0000002664,-0.0400781
-0.0000002662,-0.00898437
-0.000000266,-0.0320312
-0.0000002658,-0.0613281
-0.0000002656,-0.110781
-0.0000002654,-0.0997656
-0.0000002652,-0.1
-0.000000265,-0.0998437
-0.0000002648,-0.09
-0.0000002646,-0.0694531
-0.0000002644,-0.0485156
-0.0000002642,0.02
-0.000000264,0.0522656
-0.0000002638,0.112031
-0.0000002636,0.130469
-0.0000002634,0.148359
-0.0000002632,0.17
-0.000000263,0.139766
-0.0000002628,0.150391
-0.0000002626,0.160469
-0.0000002624,0.129766
-0.0000002622,0.129922
-0.000000262,0.119844
-0.0000002618,0.109922
-0.0000002616,0.1
-0.0000002614,0.210156
-0.0000002612,0.324219
-0.000000261,0.591641
-0.0000002608,0.896563
-0.0000002606,1.18516
-0.0000002604,1.46055
-0.0000002602,1.65664
-0.00000026,1.8107
-0.0000002598,1.86
-0.0000002596,1.77617
-0.0000002594,1.63078
-0.0000002592,1.40437
-0.000000259,1.19273
-0.0000002588,0.956953
-0.0000002586,0.768828
-0.0000002584,0.650469
-0.0000002582,0.504766
-0.000000258,0.4225
-0.0000002578,0.330391
-0.0000002576,0.240547
-0.0000002574,0.208281
-0.0000002572,0.150313
-0.000000257,0.128906
-0.0000002568,0.0910156
-0.0000002566,0.0897656
-0.0000002564,0.08
-0.0000002562,0.0903906
-0.000000256,0.0804688
-0.0000002558,0.0601563
-0.0000002556,0.0799219
-0.0000002554,0.0696094
-0.0000002552,0.0701563
-0.000000255,0.0690625
-0.0000002548,0.0600781
-0.0000002546,0.069375
-0.0000002544,0.0386719
-0.0000002542,0.02
-0.000000254,0.0171875
-0.0000002538,-0.0211719
-0.0000002536,-0.00914062
-0.0000002534,-0.0364062
-0.0000002532,-0.0910937
-0.000000253,-0.111172
-0.0000002528,-0.12
-0.0000002526,-0.098125
-0.0000002524,-0.078125
-0.0000002522,-0.0588281
-0.000000252,-0.0386719
-0.0000002518,0.0148438
-0.0000002516,0.0610156
-0.0000002514,0.0719531
-0.0000002512,0.119609
-0.000000251,0.149766
-0.0000002508,0.130469
-0.0000002506,0.172109
-0.0000002504,0.169688
-0.0000002502,0.139141
-0.00000025,0.149688
-0.0000002498,0.15
-0.0000002496,0.130391
-0.0000002494,0.110313
-0.0000002492,0.127969
-0.000000249,0.177031
-0.0000002488,0.301641
-0.0000002486,0.585156
-0.0000002484,0.889688
-0.0000002482,1.17
-0.000000248,1.44891
-0.0000002478,1.64234
-0.0000002476,1.80891
-0.0000002474,1.81172
-0.0000002472,1.78063
-0.000000247,1.64898
-0.0000002468,1.4132
-0.0000002466,1.17578
-0.0000002464,0.987578
-0.0000002462,0.780547
-0.000000246,0.619844
-0.0000002458,0.516016
-0.0000002456,0.410234
-0.0000002454,0.321641
-0.0000002452,0.217031
-0.000000245,0.202734
-0.0000002448,0.188125
-0.0000002446,0.120391
-0.0000002444,0.0999219
-0.0000002442,0.0848438
-0.000000244,0.0722656
-0.0000002438,0.109063
-0.0000002436,0.0692969
-0.0000002434,0.0914844
-0.0000002432,0.0567969
-0.000000243,0.0560156
-0.0000002428,0.0795313
-0.0000002426,0.060625
-0.0000002424,0.06875
-0.0000002422,0.0142188
-0.000000242,0.0198438
-0.0000002418,-0.0125781
-0.0000002416,-0.02
-0.0000002414,-0.0197656
-0.0000002412,-0.0314062
-0.000000241,-0.0617969
-0.0000002408,-0.0601562
-0.0000002406,-0.0853906
-0.0000002404,-0.11
-0.0000002402,-0.0923437
-0.00000024,-0.129922
-0.0000002398,-0.0749219
-0.0000002396,-0.0596875
-0.0000002394,0.00390625
-0.0000002392,0.091875
-0.000000239,0.0995313
-0.0000002388,0.119141
-0.0000002386,0.130313
-0.0000002384,0.151172
-0.0000002382,0.192969
-0.000000238,0.191953
-0.0000002378,0.135781
-0.0000002376,0.119531
-0.0000002374,0.149141
-0.0000002372,0.101406
-0.000000237,0.113438
-0.0000002368,0.138438
-0.0000002366,0.175234
-0.0000002364,0.296719
-0.0000002362,0.58
-0.000000236,0.847344
-0.0000002358,1.16164
-0.0000002356,1.45133
-0.0000002354,1.66055
-0.0000002352,1.76547
-0.000000235,1.8407
-0.0000002348,1.77219
-0.0000002346,1.62188
-0.0000002344,1.45047
-0.0000002342,1.20531
-0.000000234,0.95125
-0.0000002338,0.772422
-0.0000002336,0.656641
-0.0000002334,0.528203
-0.0000002332,0.433984
-0.000000233,0.350547
-0.0000002328,0.261875
-0.0000002326,0.203203
-0.0000002324,0.171016
-0.0000002322,0.0917969
-0.000000232,0.108438
-0.0000002318,0.0820313
-0.0000002316,0.0709375
-0.0000002314,0.0504688
-0.0000002312,0.0671094
-0.000000231,0.099375
-0.0000002308,0.0938281
-0.0000002306,0.0703125
-0.0000002304,0.0700781
-0.0000002302,0.0507031
-0.00000023,0.0310938
-0.0000002298,0.0196875
-0.0000002296,0.0305469
-0.0000002294,0.00015625
-0.0000002292,0.00976563
-0.000000229,0.00164063
-0.0000002288,-0.0278125
-0.0000002286,-0.0498437
-0.0000002284,-0.0401562
-0.0000002282,-0.0910937
-0.000000228,-0.120156
-0.0000002278,-0.119609
-0.0000002276,-0.088125
-0.0000002274,-0.0599219
-0.0000002272,-0.0589844
-0.000000227,-0.0160156
-0.0000002268,0.0209375
-0.0000002266,0.0526563
-0.0000002264,0.114844
-0.0000002262,0.170781
-0.000000226,0.169922
-0.0000002258,0.159766
-0.0000002256,0.15
-0.0000002254,0.159688
-0.0000002252,0.13
-0.000000225,0.130625
-0.0000002248,0.14
-0.0000002246,0.13
-0.0000002244,0.131484
-0.0000002242,0.162813
-0.000000224,0.256641
-0.0000002238,0.487813
-0.0000002236,0.767734
-0.0000002234,1.08023
-0.0000002232,1.36242
-0.000000223,1.61391
-0.0000002228,1.77094
-0.0000002226,1.84984
-0.0000002224,1.80523
-0.0000002222,1.70883
-0.000000222,1.51
-0.0000002218,1.27117
-0.0000002216,1.05633
-0.0000002214,0.869609
-0.0000002212,0.697109
-0.000000221,0.569453
-0.0000002208,0.449063
-0.0000002206,0.355391
-0.0000002204,0.295703
-0.0000002202,0.23
-0.00000022,0.192109
-0.0000002198,0.152734
-0.0000002196,0.0930469
-0.0000002194,0.0700781
-0.0000002192,0.060625
-0.000000219,0.06
-0.0000002188,0.0680469
-0.0000002186,0.0802344
-0.0000002184,0.06
-0.0000002182,0.070625
-0.000000218,0.0696875
-0.0000002178,0.0896875
-0.0000002176,0.0600781
-0.0000002174,0.059375
-0.0000002172,0.0213281
-0.000000217,0.009375
-0.0000002168,-0.01
-0.0000002166,0.000390625
-0.0000002164,-0.00921875
-0.0000002162,-0.0408594
-0.000000216,-0.0498437
-0.0000002158,-0.09125
-0.0000002156,-0.109453
-0.0000002154,-0.0796094
-0.0000002152,-0.100156
-0.000000215,-0.0775
-0.0000002148,-0.0488281
-0.0000002146,-0.0165625
-0.0000002144,0.0359375
-0.0000002142,0.0928125
-0.000000214,0.123047
-0.0000002138,0.162031
-0.0000002136,0.149609
-0.0000002134,0.151484
-0.0000002132,0.159297
-0.000000213,0.129219
-0.0000002128,0.152578
-0.0000002126,0.147578
-0.0000002124,0.109141
-0.0000002122,0.100156
-0.000000212,0.101094
-0.0000002118,0.146484
-0.0000002116,0.240391
-0.0000002114,0.422656
-0.0000002112,0.763281
-0.000000211,1.045
-0.0000002108,1.33023
-0.0000002106,1.58773
-0.0000002104,1.75633
-0.0000002102,1.81
-0.00000021,1.84
-0.0000002098,1.72375
-0.0000002096,1.52891
-0.0000002094,1.30906
-0.0000002092,1.06797
-0.000000209,0.862188
-0.0000002088,0.734688
-0.0000002086,0.56
-0.0000002084,0.456406
-0.0000002082,0.371328
-0.000000208,0.302969
-0.0000002078,0.216953
-0.0000002076,0.163594
-0.0000002074,0.129453
-0.0000002072,0.0617969
-0.000000207,0.0825
-0.0000002068,0.100391
-0.0000002066,0.0899219
-0.0000002064,0.0999219
-0.0000002062,0.0894531
-0.000000206,0.0799219
-0.0000002058,0.0796875
-0.0000002056,0.0696094
-0.0000002054,0.0717969
-0.0000002052,0.09
-0.000000205,0.060625
-0.0000002048,0.00890625
-0.0000002046,0.010625
-0.0000002044,0.0104688
-0.0000002042,0.0186719
-0.000000204,-0.0130469
-0.0000002038,-0.0475
-0.0000002036,-0.0935156
-0.0000002034,-0.0940625
-0.0000002032,-0.0814062
-0.000000203,-0.120937
-0.0000002028,-0.09
-0.0000002026,-0.109531
-0.0000002024,-0.0596875
-0.0000002022,-0.0158594
-0.000000202,0.0428125
-0.0000002018,0.071875
-0.0000002016,0.0917188
-0.0000002014,0.134063
-0.0000002012,0.161406
-0.000000201,0.177266
-0.0000002008,0.14
-0.0000002006,0.162891
-0.0000002004,0.159844
-0.0000002002,0.137188
-0.0000002,0.12
-0.0000001998,0.141016
-0.0000001996,0.139375
-0.0000001994,0.131484
-0.0000001992,0.225391
-0.000000199,0.416563
-0.0000001988,0.7025
-0.0000001986,1.03914
-0.0000001984,1.32656
-0.0000001982,1.58875
-0.000000198,1.76953
-0.0000001978,1.86336
-0.0000001976,1.81398
-0.0000001974,1.70953
-0.0000001972,1.55781
-0.000000197,1.30125
-0.0000001968,1.05227
-0.0000001966,0.86
-0.0000001964,0.684844
-0.0000001962,0.576719
-0.000000196,0.449219
-0.0000001958,0.354063
-0.0000001956,0.300078
-0.0000001954,0.2225
-0.0000001952,0.189219
-0.000000195,0.128672
-0.0000001948,0.0996875
-0.0000001946,0.1
-0.0000001944,0.0999219
-0.0000001942,0.0942969
-0.000000194,0.0703125
-0.0000001938,0.0872656
-0.0000001936,0.0825781
-0.0000001934,0.0798438
-0.0000001932,0.0717969
-0.000000193,0.0689844
-0.0000001928,0.0723438
-0.0000001926,0.050625
-0.0000001924,0.0513281
-0.0000001922,0.0215625
-0.000000192,0.0114063
-0.0000001918,-0.01875
-0.0000001916,-0.039375
-0.0000001914,-0.0404687
-0.0000001912,-0.0439062
-0.000000191,-0.09875
-0.0000001908,-0.109922
-0.0000001906,-0.119844
-0.0000001904,-0.120391
-0.0000001902,-0.0923437
-0.00000019,-0.0222656
-0.0000001898,0.000234375
-0.0000001896,0.0178906
-0.0000001894,0.0867188
-0.0000001892,0.0998438
-0.000000189,0.120391
-0.0000001888,0.150078
-0.0000001886,0.149844
-0.0000001884,0.150078
-0.0000001882,0.170313
-0.000000188,0.169688
-0.0000001878,0.159844
-0.0000001876,0.139688
-0.0000001874,0.138203
-0.0000001872,0.109063
-0.000000187,0.110547
-0.0000001868,0.200625
-0.0000001866,0.398281
-0.0000001864,0.690078
-0.0000001862,1.00266
-0.000000186,1.28
-0.0000001858,1.50672
-0.0000001856,1.73
-0.0000001854,1.83117
-0.0000001852,1.81937
-0.000000185,1.77
-0.0000001848,1.56883
-0.0000001846,1.33961
-0.0000001844,1.10172
-0.0000001842,0.919063
-0.000000184,0.731172
-0.0000001838,0.6
-0.0000001836,0.479453
-0.0000001834,0.412891
-0.0000001832,0.288984
-0.000000183,0.230078
-0.0000001828,0.18625
-0.0000001826,0.139688
-0.0000001824,0.11
-0.0000001822,0.086875
-0.000000182,0.05
-0.0000001818,0.0801563
-0.0000001816,0.0614063
-0.0000001814,0.0576563
-0.0000001812,0.0801563
-0.000000181,0.0611719
-0.0000001808,0.06875
-0.0000001806,0.07
-0.0000001804,0.0595313
-0.0000001802,0.0707813
-0.00000018,0.0321094
-0.0000001798,0.0200781
-0.0000001796,0.00148438
-0.0000001794,-0.0100781
-0.0000001792,-0.0185156
-0.000000179,-0.0394531
-0.0000001788,-0.0494531
-0.0000001786,-0.0839062
-0.0000001784,-0.119531
-0.0000001782,-0.128437
-0.000000178,-0.0802344
-0.0000001778,-0.0698437
-0.0000001776,-0.0526562
-0.0000001774,0.00117188
-0.0000001772,0.01
-0.000000177,0.0835156
-0.0000001768,0.109531
-0.0000001766,0.142422
-0.0000001764,0.179922
-0.0000001762,0.159453
-0.000000176,0.160703
-0.0000001758,0.168047
-0.0000001756,0.129844
-0.0000001754,0.150313
-0.0000001752,0.129141
-0.000000175,0.119922
-0.0000001748,0.109375
-0.0000001746,0.109688
-0.0000001744,0.188516
-0.0000001742,0.372813
-0.000000174,0.599375
-0.0000001738,0.923828
-0.0000001736,1.21117
-0.0000001734,1.52438
-0.0000001732,1.7307
-0.000000173,1.80047
-0.0000001728,1.84031
-0.0000001726,1.78008
-0.0000001724,1.59211
-0.0000001722,1.38281
-0.000000172,1.15039
-0.0000001718,0.931172
-0.0000001716,0.783125
-0.0000001714,0.611328
-0.0000001712,0.500156
-0.000000171,0.413281
-0.0000001708,0.342969
-0.0000001706,0.25
-0.0000001704,0.170469
-0.0000001702,0.128438
-0.00000017,0.100313
-0.0000001698,0.110156
-0.0000001696,0.0896875
-0.0000001694,0.069375
-0.0000001692,0.0600781
-0.000000169,0.07
-0.0000001688,0.0780469
-0.0000001686,0.0921875
-0.0000001684,0.0554688
-0.0000001682,0.0486719
-0.000000168,0.0734375
-0.0000001678,0.08875
-0.0000001676,0.00242188
-0.0000001674,0.0224219
-0.0000001672,0.0209375
-0.000000167,-0.00125
-0.0000001668,-0.0201562
-0.0000001666,-0.0207812
-0.0000001664,-0.0598437
-0.0000001662,-0.081875
-0.000000166,-0.111016
-0.0000001658,-0.118594
-0.0000001656,-0.0998437
-0.0000001654,-0.0967969
-0.0000001652,-0.0476562
-0.000000165,-0.0185156
-0.0000001648,0.00359375
-0.0000001646,0.0557031
-0.0000001644,0.0854688
-0.0000001642,0.144297
-0.000000164,0.130547
-0.0000001638,0.154063
-0.0000001636,0.160547
-0.0000001634,0.166172
-0.0000001632,0.140313
-0.000000163,0.160234
-0.0000001628,0.129844
-0.0000001626,0.130156
-0.0000001624,0.128828
-0.0000001622,0.131172
-0.000000162,0.185156
-0.0000001618,0.343047
-0.0000001616,0.58
-0.0000001614,0.877891
-0.0000001612,1.2
-0.000000161,1.45641
-0.0000001608,1.6907
-0.0000001606,1.79625
-0.0000001604,1.84
-0.0000001602,1.78523
-0.00000016,1.63281
-0.0000001598,1.41859
-0.0000001596,1.18695
-0.0000001594,0.966641
-0.0000001592,0.792734
-0.000000159,0.638672
-0.0000001588,0.526172
-0.0000001586,0.389141
-0.0000001584,0.309609
-0.0000001582,0.286016
-0.000000158,0.203516
-0.0000001578,0.156641
-0.0000001576,0.0915625
-0.0000001574,0.0797656
-0.0000001572,0.0791406
-0.000000157,0.09
-0.0000001568,0.0735156
-0.0000001566,0.0590625
-0.0000001564,0.0889844
-0.0000001562,0.0717188
-0.000000156,0.0655469
-0.0000001558,0.0992188
-0.0000001556,0.07875
-0.0000001554,0.0513281
-0.0000001552,0.0482813
-0.000000155,0.0516406
-0.0000001548,0.0307813
-0.0000001546,0.0345313
-0.0000001544,-0.0188281
-0.0000001542,-0.0395312
-0.000000154,-0.0629687
-0.0000001538,-0.0885156
-0.0000001536,-0.09875
-0.0000001534,-0.108516
-0.0000001532,-0.118906
-0.000000153,-0.120625
-0.0000001528,-0.0954687
-0.0000001526,-0.0336719
-0.0000001524,0.0153125
-0.0000001522,0.0588281
-0.000000152,0.0785938
-0.0000001518,0.117344
-0.0000001516,0.161953
-0.0000001514,0.129922
-0.0000001512,0.169219
-0.000000151,0.150859
-0.0000001508,0.130859
-0.0000001506,0.119609
-0.0000001504,0.130703
-0.0000001502,0.0903125
-0.00000015,0.0989063
-0.0000001498,0.108828
-0.0000001496,0.143438
-0.0000001494,0.302109
-0.0000001492,0.532188
-0.000000149,0.865625
-0.0000001488,1.13211
-0.0000001486,1.41023
-0.0000001484,1.64711
-0.0000001482,1.74078
-0.000000148,1.85195
-0.0000001478,1.81203
-0.0000001476,1.6725
-0.0000001474,1.43445
-0.0000001472,1.18539
-0.000000147,1.00328
-0.0000001468,0.814297
-0.0000001466,0.678672
-0.0000001464,0.52
-0.0000001462,0.447266
-0.000000146,0.34
-0.0000001458,0.277734
-0.0000001456,0.217813
-0.0000001454,0.15
-0.0000001452,0.119219
-0.000000145,0.108203
-0.0000001448,0.0490625
-0.0000001446,0.0684375
-0.0000001444,0.0899219
-0.0000001442,0.0897656
-0.000000144,0.0700781
-0.0000001438,0.0903125
-0.0000001436,0.06
-0.0000001434,0.0899219
-0.0000001432,0.0583594
-0.000000143,0.0699219
-0.0000001428,0.05
-0.0000001426,-0.000390625
-0.0000001424,0.039375
-0.0000001422,0.0096875
-0.000000142,-0.00015625
-0.0000001418,-0.00820312
-0.0000001416,-0.0367187
-0.0000001414,-0.0766406
-0.0000001412,-0.0996875
-0.000000141,-0.09
-0.0000001408,-0.0886719
-0.0000001406,-0.110625
-0.0000001404,-0.0723437
-0.0000001402,-0.0503906
-0.00000014,-0.011875
-0.0000001398,0.000234375
-0.0000001396,0.0539844
-0.0000001394,0.108516
-0.0000001392,0.129609
-0.000000139,0.130313
-0.0000001388,0.149531
-0.0000001386,0.170234
-0.0000001384,0.160078
-0.0000001382,0.150078
-0.000000138,0.160078
-0.0000001378,0.138672
-0.0000001376,0.11
-0.0000001374,0.130781
-0.0000001372,0.137188
-0.000000137,0.248125
-0.0000001368,0.467891
-0.0000001366,0.788906
-0.0000001364,1.08109
-0.0000001362,1.35203
-0.000000136,1.60594
-0.0000001358,1.78758
-0.0000001356,1.82109
-0.0000001354,1.82531
-0.0000001352,1.69437
-0.000000135,1.50383
-0.0000001348,1.285
-0.0000001346,1.06203
-0.0000001344,0.833516
-0.0000001342,0.687891
-0.000000134,0.545
-0.0000001338,0.451172
-0.0000001336,0.352891
-0.0000001334,0.285469
-0.0000001332,0.207578
-0.000000133,0.167813
-0.0000001328,0.138125
-0.0000001326,0.0990625
-0.0000001324,0.109922
-0.0000001322,0.0789844
-0.000000132,0.0802344
-0.0000001318,0.0798438
-0.0000001316,0.08
-0.0000001314,0.0796875
-0.0000001312,0.0703125
-0.000000131,0.07
-0.0000001308,0.0897656
-0.0000001306,0.0685156
-0.0000001304,0.0209375
-0.0000001302,0.0199219
-0.00000013,0.02
-0.0000001298,0.0196875
-0.0000001296,0.00921875
-0.0000001294,-0.02
-0.0000001292,-0.0561719
-0.000000129,-0.0884375
-0.0000001288,-0.0885937
-0.0000001286,-0.108516
-0.0000001284,-0.110391
-0.0000001282,-0.110859
-0.000000128,-0.0914844
-0.0000001278,-0.0571875
-0.0000001276,-0.00242187
-0.0000001274,0.051875
-0.0000001272,0.08
-0.000000127,0.110859
-0.0000001268,0.129844
-0.0000001266,0.150391
-0.0000001264,0.139609
-0.0000001262,0.141953
-0.000000126,0.159844
-0.0000001258,0.135781
-0.0000001256,0.130156
-0.0000001254,0.129219
-0.0000001252,0.119531
-0.000000125,0.123281
-0.0000001248,0.162031
-0.0000001246,0.229531
-0.0000001244,0.447109
-0.0000001242,0.742969
-0.000000124,1.05133
-0.0000001238,1.37805
-0.0000001236,1.61609
-0.0000001234,1.74156
-0.0000001232,1.84031
-0.000000123,1.80805
-0.0000001228,1.7325
-0.0000001226,1.51695
-0.0000001224,1.29891
-0.0000001222,1.06469
-0.000000122,0.861484
-0.0000001218,0.685156
-0.0000001216,0.58
-0.0000001214,0.457813
-0.0000001212,0.37
-0.000000121,0.313281
-0.0000001208,0.219297
-0.0000001206,0.1375
-0.0000001204,0.0995313
-0.0000001202,0.111563
-0.00000012,0.100781
-0.0000001198,0.0669531
-0.0000001196,0.0504688
-0.0000001194,0.0809375
-0.0000001192,0.0696875
-0.000000119,0.0907031
-0.0000001188,0.0702344
-0.0000001186,0.0600781
-0.0000001184,0.0692188
-0.0000001182,0.0794531
-0.000000118,0.0510938
-0.0000001178,0.029375
-0.0000001176,0.0296094
-0.0000001174,0.02
-0.0000001172,-0.00710937
-0.000000117,-0.02875
-0.0000001168,-0.0491406
-0.0000001166,-0.0588281
-0.0000001164,-0.0873437
-0.0000001162,-0.0903906
-0.000000116,-0.0975781
-0.0000001158,-0.0948437
-0.0000001156,-0.0488281
-0.0000001154,-0.0236719
-0.0000001152,0.02
-0.000000115,0.04625
-0.0000001148,0.0804688
-0.0000001146,0.122266
-0.0000001144,0.167031
-0.0000001142,0.161406
-0.000000114,0.160938
-0.0000001138,0.142734
-0.0000001136,0.136797
-0.0000001134,0.159531
-0.0000001132,0.135469
-0.000000113,0.0999219
-0.0000001128,0.119375
-0.0000001126,0.100078
-0.0000001124,0.132813
-0.0000001122,0.234922
-0.000000112,0.393438
-0.0000001118,0.688125
-0.0000001116,1.00289
-0.0000001114,1.30078
-0.0000001112,1.54594
-0.000000111,1.73438
-0.0000001108,1.8182
-0.0000001106,1.82031
-0.0000001104,1.72578
-0.0000001102,1.54383
-0.00000011,1.34352
-0.0000001098,1.10711
-0.0000001096,0.888438
-0.0000001094,0.716641
-0.0000001092,0.568984
-0.000000109,0.467188
-0.0000001088,0.416016
-0.0000001086,0.309297
-0.0000001084,0.247422
-0.0000001082,0.183672
